-2 -2 -0.085277
-1.9 -2 -0.083143
-1.8 -2 -0.07957
-1.7 -2 -0.076089
-1.6 -2 -0.070183
-1.5 -2 -0.065827
-1.4 -2 -0.060523
-1.3 -2 -0.052586
-1.2 -2 -0.046541
-1.1 -2 -0.041112
-1 -2 -0.033988
-0.9 -2 -0.029921
-0.8 -2 -0.020255
-0.7 -2 -0.014746
-0.6 -2 -0.0079369
-0.5 -2 -0.0017507
-0.4 -2 0.0061791
-0.3 -2 0.011089
-0.2 -2 0.016023
-0.1 -2 0.018219
0 -2 0.019233
0.1 -2 0.020497
0.2 -2 0.02113
0.3 -2 0.022174
0.4 -2 0.022537
0.5 -2 0.021721
0.6 -2 0.020284
0.7 -2 0.019259
0.8 -2 0.018354
0.9 -2 0.017403
1 -2 0.016203
1.1 -2 0.01536
1.2 -2 0.014223
1.3 -2 0.012365
1.4 -2 0.0112
1.5 -2 0.0093702
1.6 -2 0.0089227
1.7 -2 0.0081746
1.8 -2 0.0071984
1.9 -2 0.0066735
2 -2 0.0049525
-2 -1.9 -0.084179
-1.9 -1.9 -0.081789
-1.8 -1.9 -0.078179
-1.7 -1.9 -0.073899
-1.6 -1.9 -0.067923
-1.5 -1.9 -0.063444
-1.4 -1.9 -0.058567
-1.3 -1.9 -0.049425
-1.2 -1.9 -0.043981
-1.1 -1.9 -0.037462
-1 -1.9 -0.031083
-0.9 -1.9 -0.022331
-0.8 -1.9 -0.01579
-0.7 -1.9 -0.007678
-0.6 -1.9 0.0021146
-0.5 -1.9 0.010007
-0.4 -1.9 0.013063
-0.3 -1.9 0.015997
-0.2 -1.9 0.018175
-0.1 -1.9 0.019221
0 -1.9 0.020354
0.1 -1.9 0.022093
0.2 -1.9 0.02284
0.3 -1.9 0.022924
0.4 -1.9 0.022727
0.5 -1.9 0.021535
0.6 -1.9 0.020507
0.7 -1.9 0.019806
0.8 -1.9 0.019579
0.9 -1.9 0.018639
1 -1.9 0.017627
1.1 -1.9 0.017096
1.2 -1.9 0.015949
1.3 -1.9 0.013664
1.4 -1.9 0.011774
1.5 -1.9 0.010711
1.6 -1.9 0.0099524
1.7 -1.9 0.0084921
1.8 -1.9 0.0066894
1.9 -1.9 0.005834
2 -1.9 0.0048486
-2 -1.8 -0.08189
-1.9 -1.8 -0.079657
-1.8 -1.8 -0.075903
-1.7 -1.8 -0.071255
-1.6 -1.8 -0.065268
-1.5 -1.8 -0.060999
-1.4 -1.8 -0.052876
-1.3 -1.8 -0.045451
-1.2 -1.8 -0.039722
-1.1 -1.8 -0.032182
-1 -1.8 -0.021528
-0.9 -1.8 -0.014529
-0.8 -1.8 -0.0053869
-0.7 -1.8 0.0014633
-0.6 -1.8 0.0095163
-0.5 -1.8 0.012909
-0.4 -1.8 0.016603
-0.3 -1.8 0.019367
-0.2 -1.8 0.021665
-0.1 -1.8 0.023428
0 -1.8 0.023991
0.1 -1.8 0.024361
0.2 -1.8 0.024824
0.3 -1.8 0.025484
0.4 -1.8 0.025196
0.5 -1.8 0.023031
0.6 -1.8 0.022077
0.7 -1.8 0.022395
0.8 -1.8 0.021433
0.9 -1.8 0.020597
1 -1.8 0.019665
1.1 -1.8 0.017996
1.2 -1.8 0.015304
1.3 -1.8 0.013145
1.4 -1.8 0.01095
1.5 -1.8 0.0095385
1.6 -1.8 0.0076248
