-2 -2 0.012585
-1.9 -2 0.010201
-1.8 -2 0.0047541
-1.7 -2 0.0029263
-1.6 -2 -0.0021718
-1.5 -2 -0.0019051
-1.4 -2 0.00049577
-1.3 -2 0.0036897
-1.2 -2 0.0069856
-1.1 -2 0.011223
-1 -2 0.016618
-0.9 -2 0.021662
-0.8 -2 0.028882
-0.7 -2 0.035367
-0.6 -2 0.041477
-0.5 -2 0.046958
-0.4 -2 0.054296
-0.3 -2 0.064535
-0.2 -2 0.070832
-0.1 -2 0.075363
0 -2 0.081449
0.1 -2 0.083653
0.2 -2 0.081141
0.3 -2 0.079181
0.4 -2 0.072066
0.5 -2 0.064814
0.6 -2 0.060457
0.7 -2 0.055009
0.8 -2 0.050867
0.9 -2 0.044127
1 -2 0.035754
1.1 -2 0.031331
1.2 -2 0.025161
1.3 -2 0.019927
1.4 -2 0.015233
1.5 -2 0.011302
1.6 -2 0.0085703
1.7 -2 0.0071763
1.8 -2 0.0073342
1.9 -2 0.0095373
2 -2 0.010214
-2 -1.9 0.01277
-1.9 -1.9 0.0095385
-1.8 -1.9 0.003396
-1.7 -1.9 0.00058501
-1.6 -1.9 -0.0052502
-1.5 -1.9 -0.0064918
-1.4 -1.9 -0.0056726
-1.3 -1.9 -0.002793
-1.2 -1.9 0.00097337
-1.1 -1.9 0.0058767
-1 -1.9 0.010887
-0.9 -1.9 0.017577
-0.8 -1.9 0.022861
-0.7 -1.9 0.029459
-0.6 -1.9 0.035442
-0.5 -1.9 0.04227
-0.4 -1.9 0.04731
-0.3 -1.9 0.053486
-0.2 -1.9 0.064305
-0.1 -1.9 0.070015
0 -1.9 0.07284
0.1 -1.9 0.073131
0.2 -1.9 0.072094
0.3 -1.9 0.070957
0.4 -1.9 0.064495
0.5 -1.9 0.057259
0.6 -1.9 0.050351
0.7 -1.9 0.042377
0.8 -1.9 0.036255
0.9 -1.9 0.028039
1 -1.9 0.01964
1.1 -1.9 0.012646
1.2 -1.9 0.0059276
1.3 -1.9 0.00047315
1.4 -1.9 -0.0043231
1.5 -1.9 -0.0081916
1.6 -1.9 -0.010278
1.7 -1.9 -0.012134
1.8 -1.9 -0.012671
1.9 -1.9 -0.0069898
2 -1.9 -0.0039878
-2 -1.8 0.0082166
-1.9 -1.8 0.0047981
-1.8 -1.8 -0.0016527
-1.7 -1.8 -0.0065854
-1.6 -1.8 -0.012063
-1.5 -1.8 -0.013867
-1.4 -1.8 -0.013422
-1.3 -1.8 -0.010861
-1.2 -1.8 -0.0086861
-1.1 -1.8 -0.0067314
-1 -1.8 -0.00082106
-0.9 -1.8 0.0054861
-0.8 -1.8 0.01279
-0.7 -1.8 0.020032
-0.6 -1.8 0.026116
-0.5 -1.8 0.028923
-0.4 -1.8 0.032784
-0.3 -1.8 0.037397
-0.2 -1.8 0.042905
-0.1 -1.8 0.05381
0 -1.8 0.055747
0.1 -1.8 0.053363
0.2 -1.8 0.049842
0.3 -1.8 0.049215
0.4 -1.8 0.042366
0.5 -1.8 0.035807
0.6 -1.8 0.027525
0.7 -1.8 0.022357
0.8 -1.8 0.01753
0.9 -1.8 0.0091663
1 -1.8 0.0020245
1.1 -1.8 -0.0018246
1.2 -1.8 -0.0062127
1.3 -1.8 -0.010241
1.4 -1.8 -0.011889
1.5 -1.8 -0.013203
1.6 -1.8 -0.01682
1.7 -1.8 -0.016432
1.8 -1.8 -0.013609
1.9 -1.8 -0.0086573
2 -1.8 -0.0061126
-2 -1.7 0.0065407
-1.9 -1.7 0.003568
-1.8 -1.7 -0.0022624
-1.7 -1.7 -0.0094604
-1.6 -1.7 -0.015673
-1.5 -1.7 -0.020143
-1.4 -1.7 -0.020973
-1.3 -1.7 -0.020643
-1.2 -1.7 -0.019946
-1.1 -1.7 -0.017631
-1 -1.7 -0.01686
-0.9 -1.7 -0.011197
-0.8 -1.7 -0.0041322
-0.7 -1.7 0.0035924
-0.6 -1.7 0.0085875
-0.5 -1.7 0.013155
-0.4 -1.7 0.017443
-0.3 -1.7 0.022446
-0.2 -1.7 0.028237
-0.1 -1.7 0.03867
0 -1.7 0.043803
0.1 -1.7 0.042906
0.2 -1.7 0.04269
0.3 -1.7 0.040317
0.4 -1.7 0.03329
0.5 -1.7 0.023719
0.6 -1.7 0.017926
0.7 -1.7 0.013766
0.8 -1.7 0.0091102
0.9 -1.7 0.0026428
1 -1.7 -0.0030754
1.1 -1.7 -0.006422
1.2 -1.7 -0.010216
1.3 -1.7 -0.013107
1.4 -1.7 -0.015837
1.5 -1.7 -0.01921
1.6 -1.7 -0.018838
1.7 -1.7 -0.019159
1.8 -1.7 -0.016362
1.9 -1.7 -0.011417
2 -1.7 -0.0080544
-2 -1.6 -0.0054204
-1.9 -1.6 -0.0087509
-1.8 -1.6 -0.014976
-1.7 -1.6 -0.02302
-1.6 -1.6 -0.030676
-1.5 -1.6 -0.03206
-1.4 -1.6 -0.031374
-1.3 -1.6 -0.029894
-1.2 -1.6 -0.026761
-1.1 -1.6 -0.023814
-1 -1.6 -0.021458
-0.9 -1.6 -0.015089
-0.8 -1.6 -0.010354
-0.7 -1.6 -0.0034799
-0.6 -1.6 0.00045881
-0.5 -1.6 0.004522
-0.4 -1.6 0.0088068
-0.3 -1.6 0.01421
-0.2 -1.6 0.021112
-0.1 -1.6 0.027644
0 -1.6 0.033617
0.1 -1.6 0.032893
0.2 -1.6 0.030986
0.3 -1.6 0.026441
0.4 -1.6 0.020664
0.5 -1.6 0.01333
0.6 -1.6 0.010074
0.7 -1.6 0.0070525
0.8 -1.6 0.0033237
0.9 -1.6 -0.0033469
1 -1.6 -0.008495
1.1 -1.6 -0.011128
1.2 -1.6 -0.015343
1.3 -1.6 -0.021305
1.4 -1.6 -0.023649
1.5 -1.6 -0.023187
1.6 -1.6 -0.021441
1.7 -1.6 -0.020774
1.8 -1.6 -0.019148
1.9 -1.6 -0.013502
2 -1.6 -0.00845
-2 -1.5 -0.0041209
-1.9 -1.5 -0.0093603
-1.8 -1.5 -0.016121
-1.7 -1.5 -0.023281
-1.6 -1.5 -0.030765
-1.5 -1.5 -0.035558
-1.4 -1.5 -0.035079
-1.3 -1.5 -0.031937
-1.2 -1.5 -0.029753
-1.1 -1.5 -0.027684
-1 -1.5 -0.025254
-0.9 -1.5 -0.021609
-0.8 -1.5 -0.017546
-0.7 -1.5 -0.012224
-0.6 -1.5 -0.0081557
-0.5 -1.5 -0.0039745
-0.4 -1.5 0.00045996
-0.3 -1.5 0.0059538
-0.2 -1.5 0.012035
-0.1 -1.5 0.01486
0 -1.5 0.013666
0.1 -1.5 0.017197
0.2 -1.5 0.01776
0.3 -1.5 0.015386
0.4 -1.5 0.0083787
0.5 -1.5 0.0030468
0.6 -1.5 0.00061183
0.7 -1.5 -0.0011618
0.8 -1.5 -0.0062815
0.9 -1.5 -0.013466
1 -1.5 -0.017421
1.1 -1.5 -0.021146
1.2 -1.5 -0.025108
1.3 -1.5 -0.026939
1.4 -1.5 -0.028786
1.5 -1.5 -0.02921
1.6 -1.5 -0.026483
1.7 -1.5 -0.025562
1.8 -1.5 -0.022531
1.9 -1.5 -0.01568
2 -1.5 -0.011498
-2 -1.4 -0.00037188
-1.9 -1.4 -0.0064831
-1.8 -1.4 -0.013373
-1.7 -1.4 -0.020086
-1.6 -1.4 -0.027911
-1.5 -1.4 -0.032724
-1.4 -1.4 -0.031391
-1.3 -1.4 -0.031528
-1.2 -1.4 -0.030241
-1.1 -1.4 -0.02949
-1 -1.4 -0.029178
-0.9 -1.4 -0.026567
-0.8 -1.4 -0.02301
-0.7 -1.4 -0.017806
-0.6 -1.4 -0.015467
-0.5 -1.4 -0.012687
-0.4 -1.4 -0.0081738
-0.3 -1.4 -0.0041819
-0.2 -1.4 0.00055927
-0.1 -1.4 0.0033976
0 -1.4 0.0024706
0.1 -1.4 0.0027261
0.2 -1.4 0.0046236
0.3 -1.4 0.0024891
0.4 -1.4 -0.0022182
0.5 -1.4 -0.0070576
0.6 -1.4 -0.009097
0.7 -1.4 -0.011291
0.8 -1.4 -0.016671
0.9 -1.4 -0.0225
1 -1.4 -0.028531
1.1 -1.4 -0.029534
1.2 -1.4 -0.031851
1.3 -1.4 -0.031395
1.4 -1.4 -0.031375
1.5 -1.4 -0.029963
1.6 -1.4 -0.02678
1.7 -1.4 -0.024672
1.8 -1.4 -0.020695
1.9 -1.4 -0.015512
2 -1.4 -0.011266
-2 -1.3 0.0043771
-1.9 -1.3 -0.0029593
-1.8 -1.3 -0.011175
-1.7 -1.3 -0.018469
-1.6 -1.3 -0.026082
-1.5 -1.3 -0.028807
-1.4 -1.3 -0.031554
-1.3 -1.3 -0.032716
-1.2 -1.3 -0.032684
-1.1 -1.3 -0.032209
-1 -1.3 -0.03302
-0.9 -1.3 -0.031553
-0.8 -1.3 -0.027897
-0.7 -1.3 -0.023956
-0.6 -1.3 -0.023626
-0.5 -1.3 -0.022619
-0.4 -1.3 -0.0192
-0.3 -1.3 -0.013008
-0.2 -1.3 -0.0073264
-0.1 -1.3 -0.0046936
0 -1.3 -0.0089146
0.1 -1.3 -0.0093433
0.2 -1.3 -0.0058646
0.3 -1.3 -0.0063689
0.4 -1.3 -0.010749
0.5 -1.3 -0.015416
0.6 -1.3 -0.017493
0.7 -1.3 -0.019317
0.8 -1.3 -0.026085
0.9 -1.3 -0.028828
1 -1.3 -0.031088
1.1 -1.3 -0.032441
1.2 -1.3 -0.034173
1.3 -1.3 -0.034098
1.4 -1.3 -0.032146
1.5 -1.3 -0.03017
1.6 -1.3 -0.025867
1.7 -1.3 -0.022686
1.8 -1.3 -0.017331
1.9 -1.3 -0.012522
2 -1.3 -0.0079278
-2 -1.2 0.0067045
-1.9 -1.2 0.0018327
-1.8 -1.2 -0.0061704
-1.7 -1.2 -0.012149
-1.6 -1.2 -0.023229
-1.5 -1.2 -0.026996
-1.4 -1.2 -0.029234
-1.3 -1.2 -0.031594
-1.2 -1.2 -0.032733
-1.1 -1.2 -0.033278
-1 -1.2 -0.034612
-0.9 -1.2 -0.035187
-0.8 -1.2 -0.033009
-0.7 -1.2 -0.029227
-0.6 -1.2 -0.027435
-0.5 -1.2 -0.02547
-0.4 -1.2 -0.02233
-0.3 -1.2 -0.019551
-0.2 -1.2 -0.016445
-0.1 -1.2 -0.01527
0 -1.2 -0.015944
0.1 -1.2 -0.015714
0.2 -1.2 -0.015746
0.3 -1.2 -0.013442
0.4 -1.2 -0.016679
0.5 -1.2 -0.021548
0.6 -1.2 -0.023231
0.7 -1.2 -0.024917
0.8 -1.2 -0.029207
0.9 -1.2 -0.031345
1 -1.2 -0.03297
1.1 -1.2 -0.033682
1.2 -1.2 -0.034272
1.3 -1.2 -0.032993
1.4 -1.2 -0.031033
1.5 -1.2 -0.027495
1.6 -1.2 -0.024506
1.7 -1.2 -0.021952
1.8 -1.2 -0.014435
1.9 -1.2 -0.0091118
2 -1.2 -0.0044208
-2 -1.1 0.015918
-1.9 -1.1 0.0085275
-1.8 -1.1 -0.0014748
-1.7 -1.1 -0.006008
-1.6 -1.1 -0.015162
-1.5 -1.1 -0.020438
-1.4 -1.1 -0.024008
-1.3 -1.1 -0.02797
-1.2 -1.1 -0.032499
-1.1 -1.1 -0.036091
-1 -1.1 -0.037607
-0.9 -1.1 -0.037828
-0.8 -1.1 -0.034602
-0.7 -1.1 -0.031847
-0.6 -1.1 -0.029551
-0.5 -1.1 -0.028366
-0.4 -1.1 -0.027016
-0.3 -1.1 -0.025577
-0.2 -1.1 -0.021714
-0.1 -1.1 -0.019976
0 -1.1 -0.019924
0.1 -1.1 -0.020155
0.2 -1.1 -0.022101
0.3 -1.1 -0.017953
0.4 -1.1 -0.022621
0.5 -1.1 -0.028409
0.6 -1.1 -0.028137
0.7 -1.1 -0.027078
0.8 -1.1 -0.030333
0.9 -1.1 -0.031664
1 -1.1 -0.032316
1.1 -1.1 -0.033132
1.2 -1.1 -0.033646
1.3 -1.1 -0.032366
1.4 -1.1 -0.028884
1.5 -1.1 -0.024912
1.6 -1.1 -0.022094
1.7 -1.1 -0.018838
1.8 -1.1 -0.011483
1.9 -1.1 -0.0069112
2 -1.1 -0.0020058
-2 -1 0.019743
-1.9 -1 0.014325
-1.8 -1 0.0078476
-1.7 -1 0.0020935
-1.6 -1 -0.012104
-1.5 -1 -0.016139
-1.4 -1 -0.021644
-1.3 -1 -0.024626
-1.2 -1 -0.028699
-1.1 -1 -0.034584
-1 -1 -0.037793
-0.9 -1 -0.037907
-0.8 -1 -0.035381
-0.7 -1 -0.032148
-0.6 -1 -0.030789
-0.5 -1 -0.031164
-0.4 -1 -0.031952
-0.3 -1 -0.026784
-0.2 -1 -0.022008
-0.1 -1 -0.022092
0 -1 -0.022064
0.1 -1 -0.023206
0.2 -1 -0.024408
0.3 -1 -0.025376
0.4 -1 -0.02737
0.5 -1 -0.029677
0.6 -1 -0.02869
0.7 -1 -0.027522
0.8 -1 -0.030001
0.9 -1 -0.02925
1 -1 -0.029656
1.1 -1 -0.031067
1.2 -1 -0.030323
1.3 -1 -0.028065
1.4 -1 -0.02558
1.5 -1 -0.021468
1.6 -1 -0.017581
1.7 -1 -0.015453
1.8 -1 -0.0077525
1.9 -1 -0.0028573
2 -1 0.0014751
-2 -0.9 0.025361
-1.9 -0.9 0.023079
-1.8 -0.9 0.016187
-1.7 -0.9 0.0049162
-1.6 -0.9 -0.0065712
-1.5 -0.9 -0.011052
-1.4 -0.9 -0.019254
-1.3 -0.9 -0.023409
-1.2 -0.9 -0.026767
-1.1 -0.9 -0.031418
-1 -0.9 -0.033321
-0.9 -0.9 -0.034776
-0.8 -0.9 -0.034833
-0.7 -0.9 -0.033023
-0.6 -0.9 -0.030814
-0.5 -0.9 -0.031924
-0.4 -0.9 -0.028762
-0.3 -0.9 -0.025247
-0.2 -0.9 -0.020549
-0.1 -0.9 -0.021586
0 -0.9 -0.022847
0.1 -0.9 -0.025016
0.2 -0.9 -0.026618
0.3 -0.9 -0.025366
0.4 -0.9 -0.02742
0.5 -0.9 -0.029558
0.6 -0.9 -0.02763
0.7 -0.9 -0.025879
0.8 -0.9 -0.026391
0.9 -0.9 -0.026874
1 -0.9 -0.026283
1.1 -0.9 -0.026522
1.2 -0.9 -0.024734
1.3 -0.9 -0.022872
1.4 -0.9 -0.021073
1.5 -0.9 -0.016989
1.6 -0.9 -0.012936
1.7 -0.9 -0.009621
1.8 -0.9 -0.0026194
1.9 -0.9 0.0028684
2 -0.9 0.0060102
-2 -0.8 0.028377
-1.9 -0.8 0.022483
-1.8 -0.8 0.01809
-1.7 -0.8 0.011093
-1.6 -0.8 -0.0010831
-1.5 -0.8 -0.0067658
-1.4 -0.8 -0.012415
-1.3 -0.8 -0.015818
-1.2 -0.8 -0.023252
-1.1 -0.8 -0.028537
-1 -0.8 -0.031008
-0.9 -0.8 -0.032925
-0.8 -0.8 -0.03131
-0.7 -0.8 -0.028666
-0.6 -0.8 -0.028478
-0.5 -0.8 -0.028016
-0.4 -0.8 -0.025115
-0.3 -0.8 -0.021039
-0.2 -0.8 -0.017482
-0.1 -0.8 -0.01897
0 -0.8 -0.024254
0.1 -0.8 -0.023679
0.2 -0.8 -0.022104
0.3 -0.8 -0.021845
0.4 -0.8 -0.02629
0.5 -0.8 -0.028229
0.6 -0.8 -0.026566
0.7 -0.8 -0.024923
0.8 -0.8 -0.025694
0.9 -0.8 -0.024409
1 -0.8 -0.022982
1.1 -0.8 -0.022062
1.2 -0.8 -0.020331
1.3 -0.8 -0.01755
1.4 -0.8 -0.014848
1.5 -0.8 -0.011113
1.6 -0.8 -0.0062821
1.7 -0.8 -0.0032873
1.8 -0.8 0.0034878
1.9 -0.8 0.0086792
2 -0.8 0.011294
-2 -0.7 0.029527
-1.9 -0.7 0.024976
-1.8 -0.7 0.020963
-1.7 -0.7 0.017688
-1.6 -0.7 0.0066834
-1.5 -0.7 0.0011254
-1.4 -0.7 -0.0036837
-1.3 -0.7 -0.0072783
-1.2 -0.7 -0.013487
-1.1 -0.7 -0.020289
-1 -0.7 -0.025881
-0.9 -0.7 -0.02789
-0.8 -0.7 -0.028797
-0.7 -0.7 -0.026753
-0.6 -0.7 -0.022275
-0.5 -0.7 -0.020315
-0.4 -0.7 -0.015774
-0.3 -0.7 -0.012055
-0.2 -0.7 -0.012829
-0.1 -0.7 -0.015617
0 -0.7 -0.016789
0.1 -0.7 -0.017488
0.2 -0.7 -0.016849
0.3 -0.7 -0.01837
0.4 -0.7 -0.022964
0.5 -0.7 -0.029255
0.6 -0.7 -0.024697
0.7 -0.7 -0.024371
0.8 -0.7 -0.024601
0.9 -0.7 -0.021321
1 -0.7 -0.017296
1.1 -0.7 -0.017335
1.2 -0.7 -0.014808
1.3 -0.7 -0.012478
1.4 -0.7 -0.0095705
