-2 -2 0.071267
-1.9 -2 0.072421
-1.8 -2 0.070973
-1.7 -2 0.0708
-1.6 -2 0.067197
-1.5 -2 0.064361
-1.4 -2 0.060125
-1.3 -2 0.053103
-1.2 -2 0.047805
-1.1 -2 0.043212
-1 -2 0.038106
-0.9 -2 0.03585
-0.8 -2 0.025815
-0.7 -2 0.020976
-0.6 -2 0.015895
-0.5 -2 0.0095157
-0.4 -2 -0.00049103
-0.3 -2 -0.0091315
-0.2 -2 -0.015257
-0.1 -2 -0.017426
0 -2 -0.018188
0.1 -2 -0.019736
0.2 -2 -0.018236
0.3 -2 -0.017077
0.4 -2 -0.01744
0.5 -2 -0.015661
0.6 -2 -0.013255
0.7 -2 -0.0090944
0.8 -2 -0.0057762
0.9 -2 -0.002858
1 -2 -0.00091776
1.1 -2 0.0011206
1.2 -2 0.0054762
1.3 -2 0.0090569
1.4 -2 0.011077
1.5 -2 0.013504
1.6 -2 0.017093
1.7 -2 0.01888
1.8 -2 0.020441
1.9 -2 0.024732
2 -2 0.027752
-2 -1.9 0.068835
-1.9 -1.9 0.069596
-1.8 -1.9 0.068745
-1.7 -1.9 0.067241
-1.6 -1.9 0.063516
-1.5 -1.9 0.060484
-1.4 -1.9 0.056862
-1.3 -1.9 0.047605
-1.2 -1.9 0.043269
-1.1 -1.9 0.037775
-1 -1.9 0.033053
-0.9 -1.9 0.024038
-0.8 -1.9 0.018867
-0.7 -1.9 0.01104
-0.6 -1.9 -0.00059301
-0.5 -1.9 -0.0093312
-0.4 -1.9 -0.011508
-0.3 -1.9 -0.013734
-0.2 -1.9 -0.018545
-0.1 -1.9 -0.019277
0 -1.9 -0.021409
0.1 -1.9 -0.021892
0.2 -1.9 -0.021148
0.3 -1.9 -0.01959
0.4 -1.9 -0.019456
0.5 -1.9 -0.017112
0.6 -1.9 -0.014773
0.7 -1.9 -0.0096212
0.8 -1.9 -0.0065618
0.9 -1.9 -0.0055121
1 -1.9 -0.0040551
1.1 -1.9 -0.0020826
1.2 -1.9 0.00059379
1.3 -1.9 0.0045447
1.4 -1.9 0.0058694
1.5 -1.9 0.0072498
1.6 -1.9 0.011314
1.7 -1.9 0.013942
1.8 -1.9 0.02049
1.9 -1.9 0.022241
2 -1.9 0.02309
-2 -1.8 0.063773
-1.9 -1.8 0.064572
-1.8 -1.8 0.064275
-1.7 -1.8 0.061521
-1.6 -1.8 0.058645
-1.5 -1.8 0.056032
-1.4 -1.8 0.048464
-1.3 -1.8 0.040565
-1.2 -1.8 0.035281
-1.1 -1.8 0.0266
-1 -1.8 0.014861
-0.9 -1.8 0.0097665
-0.8 -1.8 0.0015857
-0.7 -1.8 -0.0041975
-0.6 -1.8 -0.011275
-0.5 -1.8 -0.013674
-0.4 -1.8 -0.017017
-0.3 -1.8 -0.018554
-0.2 -1.8 -0.021156
-0.1 -1.8 -0.026147
0 -1.8 -0.027663
0.1 -1.8 -0.026575
0.2 -1.8 -0.027707
0.3 -1.8 -0.025666
0.4 -1.8 -0.023994
0.5 -1.8 -0.023713
0.6 -1.8 -0.016699
0.7 -1.8 -0.013967
0.8 -1.8 -0.0115
0.9 -1.8 -0.010014
1 -1.8 -0.0072473
1.1 -1.8 -0.0045215
1.2 -1.8 -0.001372
1.3 -1.8 0.0024045
1.4 -1.8 0.0045295
1.5 -1.8 0.0066295
1.6 -1.8 0.015217
1.7 -1.8 0.017253
1.8 -1.8 0.019611
1.9 -1.8 0.022552
2 -1.8 0.024618
-2 -1.7 0.060747
-1.9 -1.7 0.060894
-1.8 -1.7 0.059955
-1.7 -1.7 0.057336
-1.6 -1.7 0.053629
-1.5 -1.7 0.045737
-1.4 -1.7 0.03235
-1.3 -1.7 0.023569
-1.2 -1.7 0.017382
-1.1 -1.7 0.0089821
-1 -1.7 0.0024409
-0.9 -1.7 -0.0052199
-0.8 -1.7 -0.012207
-0.7 -1.7 -0.016717
-0.6 -1.7 -0.018762
-0.5 -1.7 -0.021402
-0.4 -1.7 -0.023064
-0.3 -1.7 -0.024456
-0.2 -1.7 -0.025385
-0.1 -1.7 -0.028214
0 -1.7 -0.028243
0.1 -1.7 -0.02696
0.2 -1.7 -0.026247
0.3 -1.7 -0.024182
0.4 -1.7 -0.023312
0.5 -1.7 -0.020199
0.6 -1.7 -0.017487
0.7 -1.7 -0.015459
0.8 -1.7 -0.012251
0.9 -1.7 -0.0096867
1 -1.7 -0.0070124
1.1 -1.7 -0.0039181
1.2 -1.7 -0.0014204
1.3 -1.7 0.0011772
1.4 -1.7 0.0059908
1.5 -1.7 0.011572
1.6 -1.7 0.014116
1.7 -1.7 0.017269
1.8 -1.7 0.019374
1.9 -1.7 0.022976
2 -1.7 0.024721
-2 -1.6 0.050862
