-2 -2 0.049102
-1.9 -2 0.049638
-1.8 -2 0.049325
-1.7 -2 0.04952
-1.6 -2 0.048754
-1.5 -2 0.047658
-1.4 -2 0.046113
-1.3 -2 0.043656
-1.2 -2 0.041672
-1.1 -2 0.03996
-1 -2 0.037892
-0.9 -2 0.036163
-0.8 -2 0.032801
-0.7 -2 0.030361
-0.6 -2 0.027072
-0.5 -2 0.023784
-0.4 -2 0.019326
-0.3 -2 0.013979
-0.2 -2 0.0090745
-0.1 -2 0.0058446
0 -2 0.0019384
0.1 -2 -0.0021856
0.2 -2 -0.0059805
0.3 -2 -0.0091814
0.4 -2 -0.012307
0.5 -2 -0.015533
0.6 -2 -0.018715
0.7 -2 -0.021921
0.8 -2 -0.024516
0.9 -2 -0.027113
1 -2 -0.029729
1.1 -2 -0.03207
1.2 -2 -0.03498
1.3 -2 -0.037773
1.4 -2 -0.040248
1.5 -2 -0.042073
1.6 -2 -0.043783
1.7 -2 -0.044913
1.8 -2 -0.045795
1.9 -2 -0.046587
2 -2 -0.047247
-2 -1.9 0.048345
-1.9 -1.9 0.048724
-1.8 -1.9 0.048889
-1.7 -1.9 0.048732
-1.6 -1.9 0.04807
-1.5 -1.9 0.047359
-1.4 -1.9 0.046171
-1.3 -1.9 0.043733
-1.2 -1.9 0.042012
-1.1 -1.9 0.039636
-1 -1.9 0.037803
-0.9 -1.9 0.034779
-0.8 -1.9 0.032241
-0.7 -1.9 0.028958
-0.6 -1.9 0.024849
-0.5 -1.9 0.021004
-0.4 -1.9 0.018596
-0.3 -1.9 0.015477
-0.2 -1.9 0.0099245
-0.1 -1.9 0.0067789
0 -1.9 0.0033152
0.1 -1.9 -0.0011823
0.2 -1.9 -0.0058337
0.3 -1.9 -0.0087703
0.4 -1.9 -0.011684
0.5 -1.9 -0.015262
0.6 -1.9 -0.018627
0.7 -1.9 -0.022126
0.8 -1.9 -0.025222
0.9 -1.9 -0.02793
1 -1.9 -0.030413
1.1 -1.9 -0.033194
1.2 -1.9 -0.035912
1.3 -1.9 -0.038733
1.4 -1.9 -0.040716
1.5 -1.9 -0.042395
1.6 -1.9 -0.044194
1.7 -1.9 -0.045506
1.8 -1.9 -0.047006
1.9 -1.9 -0.047041
2 -1.9 -0.047308
-2 -1.8 0.047176
-1.9 -1.8 0.047577
-1.8 -1.8 0.047949
-1.7 -1.8 0.04748
-1.6 -1.8 0.047248
-1.5 -1.8 0.046739
