-0.44813 -0.19308
-21.657 -50.552
-54.152 17.541
-0.59254 -0.48163
0.019939 -0.18437
0.22886 0.15444
-0.47588 1.8013
-0.56611 -0.57322
-4.4751 0.053358
3.0568 -1.2735
1.4083 0.51201
-0.50064 0.37343
0.71857 0.17229
-0.73958 0.19333
0.40821 0.17674
